Id,Author Name,Comments Text,Video Time,Message Time,Author Channel URL
ChwKGkNJYWh1dkRBeTVRREZYdWE1UWNkd3ljZ09B,@LeonidesRayón-r4f,saludos licenciado humbertos si no mandó mensajes es porque no estamos actualizados en tecnología sabe que se le aprecia si la admira y la congruencia y en lo que hace,-,21/5/2026 17:13,https://www.youtube.com/channel/UCvX_SQusJfO1cTC3gfEOmmg
ChwKGkNQeTRoX0hBeTVRREZiZXF3Z0VkYkRFYjRn,@mariaantonietaescamilla4707,Buenas tardes licenciado atenta a la transmisión 73 gracias 💜💜💜💜💜💜,-,21/5/2026 17:13,https://www.youtube.com/channel/UC1-w9AV4ftrlnw27pMnoGZw
ChwKGkNON0dxZkhBeTVRREZaak1sQWtkTWxrWU5R,@marisolesteban2971,viva el frente mexiquense por una vivienda digna y decorosa no más fraude hipotecario #74💜💜💜💜,-,21/5/2026 17:13,https://www.youtube.com/channel/UCmk1ryazR9BDNIccRoUgAsQ
ChwKGkNKVHJzUEhBeTVRREZZMFNyUVlkRy1jdHlB,@noemitorres4794,presente texcoco #99body-green-covering-eyesbody-green-covering-eyesbody-green-covering-eyes,-,21/5/2026 17:13,https://www.youtube.com/channel/UClNMn6L2M73HEuVIjpX4WNQ
ChwKGkNOM052dkxBeTVRREZRN0R3Z1FkSUtVYVB3,@sandrosfit,Se pausó,-,21/5/2026 17:13,https://www.youtube.com/channel/UCYIWodrrEU1nnDXckM4PbbQ
ChwKGkNPS1JudlRBeTVRREZUUnFYZ01keGpRZV93,@BedaSarmiento,El Frente Mexiquense a dado una lucha nada fácil para las hipotecarias,-,21/5/2026 17:13,https://www.youtube.com/channel/UCJ3pRKAN45WmGKA-_G5CzMg
ChwKGkNJN1VsZlhBeTVRREZUbTF3Z0VkOHhReXpR,@AriadnaBereniceCarballo,DOS GRANDES MOVIMIENTOS,-,21/5/2026 17:13,https://www.youtube.com/channel/UCWkpNzTL23GWa470gUrnEMg
ChwKGkNNTFpsX1hBeTVRREZUcGlFZ0VkWTM4OVJB,@olgasanchez5585,materiales de mala calidad #72,-,21/5/2026 17:13,https://www.youtube.com/channel/UCt1uqWTvD7-11uq-vwrNt9Q
ChwKGkNJREVwdlhBeTVRREZlYkN3Z1FkOWhza1FB,@mariaeugeniaislas7231,claro qud tiene mucho que ver por que en primer lugar somos un equipo #3,-,21/5/2026 17:13,https://www.youtube.com/channel/UCZ2qvVucSbl5IXpaBsGGLtA
ChwKGkNJREJ0SV9PeTVRREZUZWd3Z0VkbEhRYl93,@Silviams-om1yp,El frente mexiquense sigue en la lucha.,-,21/5/2026 18:12,https://www.youtube.com/channel/UCntCyTeLOl5nPjVRereQwhA
ChwKGkNMU0p3WV9PeTVRREZjZk5GZ2tkSXNJdjdB,@blancamaribelhernardezhern8384,esperando la visita in locu 💞✨🌹 54,-,21/5/2026 18:12,https://www.youtube.com/channel/UC5VaGbI-tgOzwutikAgz_mg
ChwKGkNNTDJfNUhPeTVRREZjRklFZ0VkT0Fva1BR,@juliethramirez8878,yo quisiera una casa en pagos chiquitos quien la tiene no pagan,-,21/5/2026 18:12,https://www.youtube.com/channel/UCC8Es3yugZyOp9PsMcPNgJA
ChwKGkNLRHc0WkxPeTVRREZScUY1UWNkenVzRGpR,@aliciablandinadiazsanchez5984,Viva el frente Mexiquense. 👏🏼👏🏼👏🏼,-,21/5/2026 18:12,https://www.youtube.com/channel/UCtVOD59dIdx5pxmxWJs6Gcw
ChwKGkNNN0VxWlBPeTVRREZaQmJYZ01kdi00NHBB,@IsraelRodriguezVR,VR se han ganado resoluciones y amparos y el Lic Humbertus Pérez ha demostrado el fraude hipotecario inmobiliario pero no nos han resuelto nada.... basta de tanta corrupción,-,21/5/2026 18:12,https://www.youtube.com/channel/UCrhOqQpxMlZ0Z7yhdSKGgeQ
ChwKGkNPRHY5SlRPeTVRREZmYUF3Z0VkVGlnOUFR,@ErikaLopez-zf5gj,VR que respeten la resolución,-,21/5/2026 18:12,https://www.youtube.com/channel/UCb0Hzqq1Q1djQIoIMVG4AlQ
ChwKGkNQXzd1cGZPeTVRREZXNFRyUVlkdWU0elpB,@leticiabriseno2341,vr. Seguimos en la lucha del Frente Mexiquense.,-,21/5/2026 18:12,https://www.youtube.com/channel/UCxDL7csSgtra18ooH9Gh5cw
ChwKGkNJMnZ6NWZPeTVRREZTRmlFZ0VkVV80NDVB,@maribeljeronimo5358,TODOS TENEMOS DERECHO A UNA VIVIENDA DIGNA Y DECOROSA EN MÉXICO,-,21/5/2026 18:12,https://www.youtube.com/channel/UCelFxGbZ_Cm6_hqYILz5JJQ
ChwKGkNQMkR4WmpPeTVRREZlNTVYZ01kTkhzUFhR,@violetaalcantara2910,"✅ 62🗣 COMPAÑEROS SE A DEMOSTRADO QUE SE SIGE LUCHANDO, A PASOS AGIGANTADOS👌✍🤝",-,21/5/2026 18:12,https://www.youtube.com/channel/UCjEeUiheOTsOBfzQGWfIrHg
ChwKGkNKN0MzcHZPeTVRREZZeVg1UWNkaXhZNkx3,@JessicaAyala-tf1vm,justicia justicia para nuestro falsos culpables 💥💕🌹 33,-,21/5/2026 18:12,https://www.youtube.com/channel/UCymU-ldLIwcFkZbvybCZ5tw
ChwKGkNMbVZvSnpPeTVRREZTTEN3Z1Fkd2hra1F3,@guillermoruizcruz1270,"gracias por todo su apoyo a nuestros ppls, lic. humbertus Pérez Espinosa, #53, Barrientos",-,21/5/2026 18:12,https://www.youtube.com/channel/UCnMmkDkkcM36Dxe0R-YQtkg
ChwKGkNMYlN0cDNPeTVRREZjcVM1UWNkd1lVOGZ3,@espinosakeymolenwendy6022,Vr. 👏🏼👏🏼👏🏼👏🏼,-,21/5/2026 18:12,https://www.youtube.com/channel/UCgUyUMKw5CQc0EkHytmfEvQ
ChwKGkNLSGlqNV9PeTVRREZWSnZFZ0VkZjdvRUd3,@marisolesteban2971,cárcel para todos esos jueces corruptos magistrados corruptos que no quieren dar libertad a los falsos culpables 💜💜💜💜💜💜#74,-,21/5/2026 18:12,https://www.youtube.com/channel/UCmk1ryazR9BDNIccRoUgAsQ
ChwKGkNOQ1J0cURPeTVRREZZeVg1UWNkaXhZNkx3,@PatriciaRodriguez-dt3bq,Lic. Humbertus Pérez Espinosa siempre ha hablado con la verdad ,-,21/5/2026 18:12,https://www.youtube.com/channel/UC_NTzb23pbuB5PELJ5daJCA
ChwKGkNOX24tcURPeTVRREZTRmlFZ0VkVV80NDVB,@georginabeleche6895,"GRACIAS A LA ESTRATEGIA DEL LICENCIADO DE TRABAJAR CON LA RES QUE NOS LLEVA CIDH , EL FRENTE MEXIQUENSE ESTÁ EN ESTA ETAPA FAVORABLE!!",-,21/5/2026 18:12,https://www.youtube.com/channel/UCcvv8g7UC3fWpXd08n_TGhQ
ChwKGkNMbVppcVBPeTVRREZZMFNyUVlkRkJzOTRn,@jorgeayalam2767,libertad y justicia para todos los falsos culpables 🌹💥💞#33,-,21/5/2026 18:13,https://www.youtube.com/channel/UCsDe4YPTSrOF3SoPXhkO8dQ
ChwKGkNOT3k1YVRPeTVRREZWMnp3Z0VkczlzQ1N3,@DePerezCancino,VR REDESCA con el Lic José Humbertus Pérez Espinoza y la colaboración del Obispo Emérito Raúl Vera con Red Solidaria Década Contra La Impunidad,-,21/5/2026 18:13,https://www.youtube.com/channel/UC_4CLRJ2jXU7lREiaF6VjNw
ChwKGkNMbjRwYVhPeTVRREZZMFNyUVlkRkJzOTRn,@sandrosfit,Compañeros cumplamos lo que nos corresponde ,-,21/5/2026 18:13,https://www.youtube.com/channel/UCYIWodrrEU1nnDXckM4PbbQ
ChwKGkNKMngzNlhPeTVRREZmLXh3Z0VkNDNnY0RB,@ErikaLopez-zf5gj,VR queremos solucionar nuestros créditos hipotecario,-,21/5/2026 18:13,https://www.youtube.com/channel/UCb0Hzqq1Q1djQIoIMVG4AlQ
ChwKGkNQankzYWZPeTVRREZUZWd3Z0VkbEhRYl93,@IsraelRodriguezVR,VR gracias redesca por apoyar al frente mexiquense en defensa de una vivienda digna ojalá los escuchen y nos den solución FMDVD,-,21/5/2026 18:13,https://www.youtube.com/channel/UCrhOqQpxMlZ0Z7yhdSKGgeQ
ChwKGkNMYWVucW5PeTVRREZWZ0tMd2dkelp3dnhn,@elenaflorezgonzalez1243,"Los mejores amparos los que hace el LIC. JOSÉ HUMBERTUS PEREZ ESPINOZA, y aún así le ponen pero así de corrupto el poder Judicial del EDO. DE MÉXICO #36 💜💜💜",-,21/5/2026 18:13,https://www.youtube.com/channel/UCVftav-RUfl3FltKRCwmDRg
ChwKGkNKemhycXJPeTVRREZlYkN3Z1FkOWhza1FB,@marycarmenam,el padre Vera a sido un gran apoyo para el frente,-,21/5/2026 18:13,https://www.youtube.com/channel/UChaN73Ks8MKxgMhsyxS0qsw
ChwKGkNLNjk0ZmJBeTVRREZiTGV3Z1FkR2F3Tnh3,@HildaClemente-is8bw,por frente mexiquense existe presunción de inocencia,-,21/5/2026 17:13,https://www.youtube.com/channel/UCrHF--3FnYY7ny-ON_kXLcg
ChwKGkNJZmN4UGZBeTVRREZSU2t3Z0VkSWtZM3NB,@maribeljeronimo5358,JUSTICIA PARA FRENTE MEXIQUENSE,-,21/5/2026 17:13,https://www.youtube.com/channel/UCelFxGbZ_Cm6_hqYILz5JJQ
ChwKGkNKdVk2dmpBeTVRREZmdkR3Z1FkSFdrb1NB,@jazminaracelihenandez3547,frente mexiquense presente,-,21/5/2026 17:13,https://www.youtube.com/channel/UCX-ou46EP0mo8V-chqXqYvg
ChwKGkNKNmltX25BeTVRREZXOFlyUVlkWFNjUDNn,@DePerezCancino,"VR Red de Corrupción Sociedad Hipotecaria Federal sobretodo con Gavito, Cartners, Penchyna y el muñeca del genocida Peña Nieto",-,21/5/2026 17:13,https://www.youtube.com/channel/UC_4CLRJ2jXU7lREiaF6VjNw
ChwKGkNObnhsZnJBeTVRREZaN0N3Z1FkS2h3dlBn,@nancyyepes,viva frente mexiquense y presunción de inocencia y derechos humanos dos movimientos serios y honesto dónde no se lucra con el dolor ajeno ✅✅✅✅#58,-,21/5/2026 17:13,https://www.youtube.com/channel/UCpN9UhS_fMfpZ3XPFPGwXkg
ChwKGkNLUEJnZnZBeTVRREZmLXh3Z0VkNDNnY0RB,@edithgabrielahernandezsier826,se ve su experiencia y trabajo desde hace varios años de preparación #18 ✅✅✅,-,21/5/2026 17:13,https://www.youtube.com/channel/UCbslPevd-tHbxwvWETz49AA
ChwKGkNJdVN1ZnZBeTVRREZSY19yUVlkS3BFc2dB,@PrimaveraLopezlugo,todo empezó x la lucha de vivienda x que así se dio cuenta de las injusticias al llegar a pricion x las carpetas que le fabricaron #81✅,-,21/5/2026 17:13,https://www.youtube.com/channel/UCd7cMBnklusSYzxV-dO0E0A
ChwKGkNMS1Q3UHZBeTVRREZhYktGZ2tkZ0trOC1R,@ErikaLopez-zf5gj,VR casas sobre evaluadas,-,21/5/2026 17:13,https://www.youtube.com/channel/UCb0Hzqq1Q1djQIoIMVG4AlQ
ChwKGkNNVHdvdnpBeTVRREZhdVd3Z0VkQ0NVcUVR,@rosaliaguevaraaguilar526,seguimos con la lucha de nuestros falsos culpables ✅✅✅#70,-,21/5/2026 17:13,https://www.youtube.com/channel/UCNHdbzVwqd0QXtzlLrlsPFg
ChwKGkNKaXBxXzNBeTVRREZXRENjZ2tkMzJ3bmJB,@javiereduardosalazargarcia9668,Frente mexiquense y presunción de inocencia y derechos humanos unidos por una misma causa # 45 💜💜💜,-,21/5/2026 17:13,https://www.youtube.com/channel/UCArYaUBDkUI4d5N6sdbHSaA
ChwKGkNMWDd0ZjNBeTVRREZWS0I1UWNkSk1RTm1n,@AngelaAyala-jj7mm,los gobernan,-,21/5/2026 17:13,https://www.youtube.com/channel/UCW2SssEzMrh0Olc23J0YGZg
ChwKGkNMUFA0ZjNBeTVRREZUWU9Md2dkY1RNck1R,@marisolesteban2971,viva presunción de inosencia y derechos humanos del Lic José Humbertus Pérez Espinosa 💜💜💜💜💜#74,-,21/5/2026 17:13,https://www.youtube.com/channel/UCmk1ryazR9BDNIccRoUgAsQ
ChwKGkNLWC02djNBeTVRREZUU3d3Z0VkMFZjb1JR,@MirnaPopoca,face-fuchsia-wide-eyesface-fuchsia-wide-eyesface-fuchsia-wide-eyesface-fuchsia-wide-eyesface-fuchsia-wide-eyes,-,21/5/2026 17:13,https://www.youtube.com/channel/UCbntGM9jzhZqZjOCppqRoZg
ChwKGkNPT3JfUDNBeTVRREZhSFJ3Z1FkYmxVT3B3,@josesabasmedrano,todos se encubren,-,21/5/2026 17:13,https://www.youtube.com/channel/UC1mRgr7v4XZTp8p9Fk6ouqA
ChwKGkNLdkE4b0RCeTVRREZZZVo1UWNkVTRJUUNn,@MarthaCruz-wb6tt,es Enriqueta,-,21/5/2026 17:13,https://www.youtube.com/channel/UCipruhVSwtxHAarj1V-s8Bg
ChwKGkNQbkRqb0hCeTVRREZjN0N3Z1FkNUtNM3d3,@rosamariacuellarbautista5784,Felipito calderón viejo pelón ratero ,-,21/5/2026 17:13,https://www.youtube.com/channel/UCZO7dLgtrCYXxQF1FawVv1A
ChwKGkNNYUVwWUhCeTVRREZSQ3l3Z0VkdGU4dUJ3,@AriadnaBereniceCarballo,JUSTICIA PARA EL FRENTE MEXIQUENSE,-,21/5/2026 17:13,https://www.youtube.com/channel/UCWkpNzTL23GWa470gUrnEMg
ChwKGkNJVEUyNEhCeTVRREZjZk5GZ2tkc09ZZjJB,@EsperanzaMedina-m5i,face-blue-smilingface-blue-smilingface-blue-smilingface-blue-smiling,-,21/5/2026 17:13,https://www.youtube.com/channel/UCLDDDnLqF3_-UMRmKKhgJTQ
ChwKGkNOZV81SUhCeTVRREZhdlJ3Z1FkYXFFRG9B,@elizabethjimenez1972,✅✅✅✅no revisan nada para seguir con la corrupción #22,-,21/5/2026 17:13,https://www.youtube.com/channel/UCtRK5yZum8ov6Lu_z-_BKlQ
ChwKGkNOYVg3WUhCeTVRREZXNFRyUVlkdWU0elpB,@ElviaPerezVilla,Son costos desorbitantes con kas viviendas 💜💜💜💜,-,21/5/2026 17:13,https://www.youtube.com/channel/UCIp3FS8L4hlVTRuOq3xKphw
ChwKGkNPaVAtNEhCeTVRREZmX0N3Z1FkRVdzWDVR,@elyandrade5600,Justicia para el frente mexiquense,-,21/5/2026 17:13,https://www.youtube.com/channel/UCmmtlK0rlUXEe2Mb4CR05fA
ChwKGkNJdmJpWUxCeTVRREZjeVI1UWNkWmx3VG1B,@espinosakeymolenwendy6022,Vr. Viva el Frente Mexiquense 🏡 por una vivienda 🏡 digna y decorosa 🏡⚖,-,21/5/2026 17:13,https://www.youtube.com/channel/UCgUyUMKw5CQc0EkHytmfEvQ
ChwKGkNMbXR3b0xCeTVRREZZSHp3Z1Fkel9FcF93,@nancyiglesias219,"Cómo siempre en pie de lucha, con el frente mexiquense el Lic Humbertus Luchador incansable!! 💯",-,21/5/2026 17:13,https://www.youtube.com/channel/UCuS41O_4FeU4L13P_Lww_UA
ChwKGkNNREp6WUxCeTVRREZkS2p3Z0VkUVhNd2JB,@ElizabethTrujano,💚✅#21 nadie le ha puesto la mano encima a los corruptos,-,21/5/2026 17:13,https://www.youtube.com/channel/UCkDay6-SmE8p9m8ah3vJW-Q
ChwKGkNJckkwSUxCeTVRREZkTnZFZ0VkSDd3dUFB,@maribeljeronimo5358,NO . MÁS DESALOJOS ILEGALES EN EL EDO DE MÉXICO,-,21/5/2026 17:13,https://www.youtube.com/channel/UCelFxGbZ_Cm6_hqYILz5JJQ
ChwKGkNLblR1NFBCeTVRREZRN0R3Z1FkSUtVYVB3,@agustinaaguilar4528,VIVA EL FRENTE MEXIQUENSE Y PIDH. #70✅✅✅✅,-,21/5/2026 17:13,https://www.youtube.com/channel/UCaa70C6rh6Xj6nUIasimdHQ
ChwKGkNMakc1NFBCeTVRREZaaVA1UWNkTm1Falhn,@ErikaLopez-zf5gj,VR por qué no les convenia,-,21/5/2026 17:13,https://www.youtube.com/channel/UCb0Hzqq1Q1djQIoIMVG4AlQ
ChwKGkNNUF9vNFRCeTVRREZZdDZFZ0VkLXNFRm9B,@AriadnaBereniceCarballo,BERENICE CARBALLO PRESENTE,-,21/5/2026 17:13,https://www.youtube.com/channel/UCWkpNzTL23GWa470gUrnEMg
ChwKGkNJal85SVRCeTVRREZYLVc1UWNkU3JrVTB3,@argeliarodriguez491,viviendas mal echas y sobrevaluadas,-,21/5/2026 17:13,https://www.youtube.com/channel/UClDeGWFrb1rHCvtueCL2DuA
ChwKGkNMTzdsWWJCeTVRREZUQ0Q1UWNkcGdRZ2FR,@rubenascencion1216,💞🌹 grupo 2 lista 16 humbertus humbertus humbertus humbertus humbertus humbertus humbertus humbertus,-,21/5/2026 17:13,https://www.youtube.com/channel/UC8CDJUB5JzVIGWUHOKTQRSQ
ChwKGkNPdVRxSWJCeTVRREZYQzQ1UWNkNUMwM1B3,@marisolesteban2971,justicia y libertad para todos los falsos culpables 💜💜💜💜💜#74,-,21/5/2026 17:13,https://www.youtube.com/channel/UCmk1ryazR9BDNIccRoUgAsQ
ChwKGkNNX1VvWWZCeTVRREZTTEN3Z1Fkd2hra1F3,@jazminaracelihenandez3547,frente mexiquense presente,-,21/5/2026 17:13,https://www.youtube.com/channel/UCX-ou46EP0mo8V-chqXqYvg
ChwKGkNJYWlob2pCeTVRREZUUnFYZ01keGpRZV93,@vetsyba7845,Michel Román Talavera la época en que nos llevaron al baile a todos,-,21/5/2026 17:13,https://www.youtube.com/channel/UCw0BNK2c3jJesidi9NdBfFw
ChwKGkNKWFMyb2pCeTVRREZSQ3l3Z0VkdGU4dUJ3,@griseldaserpajudat7955,"Real,👏👏👏",-,21/5/2026 17:13,https://www.youtube.com/channel/UCXpdM0yPGiJ0FoLiacZo-IQ
ChwKGkNLRzJyNG5CeTVRREZXbUM1UWNkZlBBTEJB,@MariRuizzepeda,viva presunción de inocencia y derechos humanos 💯💯💯💯💯💯💯💯Humbertus #83💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜,-,21/5/2026 17:13,https://www.youtube.com/channel/UCL-v1SqP3qM73tkUy8CzE1A
ChwKGkNKT1l0SW5CeTVRREZhYktGZ2tkZ0trOC1R,@mayterosales8781,Exactamente!!,-,21/5/2026 17:13,https://www.youtube.com/channel/UC-hqVIHxXckUl1_Uj28VuGw
ChwKGkNJQ1ExWW5CeTVRREZVZUw1UWNkSy1ZbVhR,@ErikaLopez-zf5gj,VR hicieron fraude inmobiliario,-,21/5/2026 17:13,https://www.youtube.com/channel/UCb0Hzqq1Q1djQIoIMVG4AlQ
ChwKGkNNUDE1b25CeTVRREZhdlJ3Z1FkS3lBRDVB,@jorgeayalam2767,Delfina Gómez la rata mayor del estado de México 🌹💥💞#33,-,21/5/2026 17:13,https://www.youtube.com/channel/UCsDe4YPTSrOF3SoPXhkO8dQ
ChwKGkNMR1czNHZCeTVRREZaUGV3Z1Fkc2VnUF9B,@elyandrade5600,Viva el frente mexiquense viva el Lic HUMBERTUS VIVA todos somos Humbertus,-,21/5/2026 17:14,https://www.youtube.com/channel/UCmmtlK0rlUXEe2Mb4CR05fA
ChwKGkNObV9yb3pCeTVRREZjN0N3Z1FkNUtNM3d3,@DePerezCancino,VR Viva el Frente Mexiquense Vivienda Digna Viva Presunción de Inocencia y Derechos Humanos Viva José Humbertus Pérez Espinoza 👍,-,21/5/2026 17:14,https://www.youtube.com/channel/UC_4CLRJ2jXU7lREiaF6VjNw
ChwKGkNMS0JzNHpCeTVRREZRWEV3Z1FkT0NVdVlR,@gabrielafloressalazar8284,es cierto pero les interesa más estos temas tan relevantes a personas ajenas a los colectivos,-,21/5/2026 17:14,https://www.youtube.com/channel/UCV1YeHESefOxhbr8Xw3a8GQ
ChwKGkNQZW92NHpCeTVRREZlUExGZ2tkQTZRb09n,@ErikaLopez-zf5gj,VR corruptos,-,21/5/2026 17:14,https://www.youtube.com/channel/UCb0Hzqq1Q1djQIoIMVG4AlQ
ChwKGkNQZjNtWTNCeTVRREZSR1o1UWNkQWMwT19n,@JorgeMoreno-ny8qz,La fiscalia no ha procedido a ejecutar la sentencia ganada por el Frente,-,21/5/2026 17:14,https://www.youtube.com/channel/UC9fjzXRR5jNnVdB1MOdjhiA
ChwKGkNMdVF1bzNCeTVRREZTQkZYZ01kZ0R3Z0Nn,@juanagalvan1007,"Viva el Frente Mexiquense, movimiento en el que se lucha por una vivienda digna y decorosa, conforme a derecho, información y documentos fehacientes",-,21/5/2026 17:14,https://www.youtube.com/channel/UCjpq_WtDFuNe90rNABhLatQ
ChwKGkNJR2V2bzNCeTVRREZjQ3J3Z0VkNzhrd21B,@AriadnaBereniceCarballo,SALUDOS Y EXCELENTE TARDE A TODOS,-,21/5/2026 17:14,https://www.youtube.com/channel/UCWkpNzTL23GWa470gUrnEMg
ChwKGkNNdTR4STNCeTVRREZWMnp3Z0VkczlzQ1N3,@maribeljeronimo5358,"FRENTE MEXIQUENSE,SIGUE EN LA LUCHA HASTA LA VICTORIA",-,21/5/2026 17:14,https://www.youtube.com/channel/UCelFxGbZ_Cm6_hqYILz5JJQ
ChwKGkNLclZ5STNCeTVRREZlUGF3Z1FkZDNFRGhR,@AngelaAyala-jj7mm,es,-,21/5/2026 17:14,https://www.youtube.com/channel/UCW2SssEzMrh0Olc23J0YGZg
ChwKGkNNYV8ybzdCeTVRREZTeGZFZ0VkTGY0Nlpn,@Javier-x4s6l,"face-fuchsia-flower-shapeface-fuchsia-flower-shapela corrupción inicio con los priístas, continuó con los panistas y se mejoró y pulió con los MOREPRIANISTASface-fuchsia-flower-shapeface-fuchsia-flower-shape",-,21/5/2026 17:14,https://www.youtube.com/channel/UC-adDFwQaR5qYYqppqoWLAg
ChwKGkNPZmQ2STdCeTVRREZabUM1UWNkLUxNWS1n,@740916hdfrzn,es lo mismo pero no es igual..😜🤘🏼,-,21/5/2026 17:14,https://www.youtube.com/channel/UCYNKEqpkOIFLUyTaw4aJ4IQ
ChwKGkNKNmNtSV9CeTVRREZSQzh3Z0VkbXVnZS13,@BedaSarmiento,Los Angeles Time dijeron que lo llevaron a la cárcel por defender las viviendas y así fue,-,21/5/2026 17:14,https://www.youtube.com/channel/UCJ3pRKAN45WmGKA-_G5CzMg
ChwKGkNObmF5b19CeTVRREZjN0N3Z1FkNUtNM3d3,@victorviveros2022,Presunción de inocencia y frente mexiquense son hermanos del mismo dolor ,-,21/5/2026 17:14,https://www.youtube.com/channel/UCx69sL5rDEGwXvROSxpfxrw
ChwKGkNKNlp2NURCeTVRREZYa0pMd2dkNDZNMWZn,@aliciamanuelroberto7103,Libertad para los falsos culpables si a la ley de amistia del lic hunbertus# de lista 13 grupo 2 ✨🌹💕,-,21/5/2026 17:14,https://www.youtube.com/channel/UCboStSj_u3GaBPSH5IC8PEw
ChwKGkNKWGQ0NURCeTVRREZhM1B3Z1FkZ2Q0dG5n,@sandrosfit,El tiempo le ha dado la razón ,-,21/5/2026 17:14,https://www.youtube.com/channel/UCYIWodrrEU1nnDXckM4PbbQ
ChwKGkNNamk1WkRCeTVRREZSQ3l3Z0VkdGU4dUJ3,@IngArturoPC,el Frente Mexiquense utilizamos transparencia para nuestra lucha jurídica y en los medios. Todo un ejemplo de la lucha contra el Mega Fraude lnmobiliario e Hipotecario en México,-,21/5/2026 17:14,https://www.youtube.com/channel/UCu-ow0N2qNhpIkZVx2GYTNw
ChwKGkNNNkEtNURCeTVRREZkeUR3Z0Vkam9VbFBn,@laura_rodriguez88,justicia para el frente mexiquense ✅✅✅28,-,21/5/2026 17:14,https://www.youtube.com/channel/UCz30TA40FPoax3gg7-jUiwA
ChwKGkNPaU1qWkhCeTVRREZkT0Q1UWNkNF9FNFpB,@GracielaCarrada-w9u,y Azucena Fernández gracias Licenciado por el apoyo para el frente Mexiquense sigue la lucha 75 💜💜💜💜,-,21/5/2026 17:14,https://www.youtube.com/channel/UCXiwXhQKPnZhXmPWHSMzNyA
ChwKGkNJbmZ5WkhCeTVRREZUNDhyUVlkRE93WVln,@PatriciaRodriguez-dt3bq,"Fraude porque las casas están sobrevaloradas en un 40% en Tecamac, Estado de México ",-,21/5/2026 17:14,https://www.youtube.com/channel/UC_NTzb23pbuB5PELJ5daJCA
ChwKGkNOZTZfcEhCeTVRREZhdVd3Z0VkTENRcUVR,@maldonadocarrillocarlosedu4305,No más abusos yrobos a nuestros patrimonios. Se busca transparencia y estructura en el sistema hipotecario y penal.#13✅✅✅,-,21/5/2026 17:14,https://www.youtube.com/channel/UCpnbnrKWGoO1We5A9vJjURg
ChwKGkNKS2NySkxCeTVRREZYa0pMd2dkNDZNMWZn,@JorgeMoreno-ny8qz,No más desalojos ilegales,-,21/5/2026 17:14,https://www.youtube.com/channel/UC9fjzXRR5jNnVdB1MOdjhiA
ChwKGkNPZWNnNnZPeTVRREZjQ3J3Z0VkNzhrd21B,@JorgeMoreno-ny8qz,una gran lucha ha dado el Frente Mexiquense,-,21/5/2026 18:13,https://www.youtube.com/channel/UC9fjzXRR5jNnVdB1MOdjhiA
ChwKGkNQenN1S3pPeTVRREZmYUF3Z0VkVGlnOUFR,@griseldaserpajudat7955,"Real, ⁶",-,21/5/2026 18:13,https://www.youtube.com/channel/UCXpdM0yPGiJ0FoLiacZo-IQ
ChwKGkNNTFo1cXpPeTVRREZVbUU1UWNkQVhVaElR,@elizabethramosleon2926,gracias por todo lic seguimos adelante #17💜,-,21/5/2026 18:13,https://www.youtube.com/channel/UCdjcGhMVcOihcpKxSetpj9A
ChwKGkNMT2R4NjNPeTVRREZUQ0Q1UWNkY3AwcUhB,@BeatrizMenesesR,"VR JUSTICIA, JUSTICIA, JUSTICIA, JUSTICIA",-,21/5/2026 18:13,https://www.youtube.com/channel/UCqvO0XQ1mcK3L988VNOJcKA
ChwKGkNJYnFqYTdPeTVRREZXNjR3Z0VkUjRzOEFR,@ErikaLopez-zf5gj,VR si a la visita in loco,-,21/5/2026 18:13,https://www.youtube.com/channel/UCb0Hzqq1Q1djQIoIMVG4AlQ
ChwKGkNOaV90YTdPeTVRREZWNnV3Z0VkUGdZS1ZR,@AlbaroUrbina-wi5oc,#69,-,21/5/2026 18:13,https://www.youtube.com/channel/UCyxfKeK59y_Ozru3g3a18Fw
ChwKGkNOS3VoYkhPeTVRREZlU0c1UWNkWnYwREhB,@AnaRetana-zc6zf,Qm. Siempre estaré agradecida por todo su trabajo y esfuerzo por luchar para que se haga justicia con nuestras viviendas!! Que se haga la reparación del daño a los que las perdimos! 💚🤍♥,-,21/5/2026 18:13,https://www.youtube.com/channel/UCcBf5OPoBam8SicOzfcqLHg
ChwKGkNMTE14N0hPeTVRREZXQ3F3Z0VkVU5NVWtn,@DePerezCancino,VR Si tú te vas...nos queda más....rola de moda,-,21/5/2026 18:13,https://www.youtube.com/channel/UC_4CLRJ2jXU7lREiaF6VjNw
ChwKGkNLN2YxN0hPeTVRREZjRklFZ0VkT0Fva1BR,@maribeljeronimo5358,"GRAN LUCHA JURÍDICA LA QUE HA DADO EL LIC JOSÉ HUMBERTUS PÉREZ ESPINOZA,ANTE REDESCA",-,21/5/2026 18:13,https://www.youtube.com/channel/UCelFxGbZ_Cm6_hqYILz5JJQ
ChwKGkNOenIyYkhPeTVRREZYTmpFZ0VkanNrV1Fn,@IngArturoPC,si tú te vas 🎼 nos queda más 🎼 si tú te vas 🎼 te lo perderas 🎼,-,21/5/2026 18:13,https://www.youtube.com/channel/UCu-ow0N2qNhpIkZVx2GYTNw
ChwKGkNNWEgzN0hPeTVRREZScXV3Z0VkLTlBdzBR,@JorgeMoreno-ny8qz,Todos somos Humbertus,-,21/5/2026 18:13,https://www.youtube.com/channel/UC9fjzXRR5jNnVdB1MOdjhiA
